row_id,n_tokens,suffix3,label,CharBiRNN__seed42,CharBiRNN__seed7,CharBiRNN__seed123,CharBiRNN__seed2024,CharBiRNN__seed777,CharBiLSTM__seed42,CharBiLSTM__seed7,CharBiLSTM__seed123,CharBiLSTM__seed2024,CharBiLSTM__seed777,CharBiGRU__seed42,CharBiGRU__seed7,CharBiGRU__seed123,CharBiGRU__seed2024,CharBiGRU__seed777,CharTransformer__seed42,CharTransformer__seed7,CharTransformer__seed123,CharTransformer__seed2024,CharTransformer__seed777,WordBiRNN__seed42,WordBiRNN__seed7,WordBiRNN__seed123,WordBiRNN__seed2024,WordBiRNN__seed777,WordBiLSTM__seed42,WordBiLSTM__seed7,WordBiLSTM__seed123,WordBiLSTM__seed2024,WordBiLSTM__seed777,WordBiGRU__seed42,WordBiGRU__seed7,WordBiGRU__seed123,WordBiGRU__seed2024,WordBiGRU__seed777,WordTransformer__seed42,WordTransformer__seed7,WordTransformer__seed123,WordTransformer__seed2024,WordTransformer__seed777
556,2,asa,1,0.979596,0.992125,0.985075,0.973261,0.986374,0.988069,0.986289,0.995598,0.996048,0.981391,0.993177,0.950557,0.987972,0.985608,0.985704,0.995409,0.998395,0.998755,0.997234,0.996712,0.098247,0.333512,0.509863,0.381671,0.914296,0.015741,0.17937,0.652582,0.519251,0.575691,0.102644,0.664156,0.363582,0.45642,0.913774,0.012844,0.590865,0.086208,0.65509,0.693032
557,1,ram,0,0.005377,0.015657,0.025405,0.004895,0.095001,0.101635,0.241628,0.20594,0.209611,0.415709,0.086873,0.020405,0.049133,0.084324,0.106336,0.103998,0.016747,0.326494,0.718214,0.182838,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
558,1,jah,1,0.993138,0.995101,0.999627,0.999996,0.999857,0.997356,0.991186,0.994458,0.995531,0.969352,0.995856,0.998731,0.998217,0.991336,0.998301,0.999118,0.999282,0.998201,0.998891,0.997936,0.996964,0.999798,0.791048,0.935795,0.096017,0.638074,0.948093,0.882972,0.685508,0.946995,0.893804,0.981967,0.415499,0.846279,0.982182,0.151369,0.970772,0.672454,0.998822,0.944192
559,2,iti,1,0.946418,0.977679,0.848474,0.97368,0.999413,0.997881,0.995934,0.999202,0.998765,0.998077,0.997556,0.959329,0.998294,0.99685,0.996384,0.99956,0.999264,0.999299,0.999084,0.999074,0.994566,0.258716,0.999932,0.996193,0.997048,0.934893,0.854986,0.997364,0.957044,0.954982,0.970459,0.882199,0.995512,0.957159,0.952796,0.998331,0.998942,0.992205,0.994737,0.991044
560,2,uti,1,0.9997,0.999748,0.99992,0.999844,0.999891,0.999528,0.999392,0.999572,0.999466,0.99948,0.999374,0.999537,0.999113,0.999212,0.999451,0.999223,0.999126,0.999393,0.999447,0.999303,0.999274,0.999816,0.999752,0.999954,0.999798,0.999884,0.999774,0.999965,0.999948,0.999707,0.999887,0.999529,0.999741,0.999922,0.999936,0.998709,0.998774,0.99832,0.998807,0.998804
561,2,sim,0,0.001455,0.000378,0.000654,0.00026,0.001583,0.003084,0.001877,0.000844,0.0011,0.005594,0.001194,0.00233,0.002741,0.002952,0.001005,0.000522,0.000995,0.000451,0.000575,0.001128,0.000613,0.006147,0.000186,0.001997,0.003003,0.004599,0.00115,0.002641,0.000419,0.013833,0.003717,0.007014,0.001929,0.000236,0.002903,0.003774,0.001563,0.032559,0.003415,0.004696
562,1,iti,1,0.998092,0.988448,0.881179,0.997777,0.996427,0.995124,0.986898,0.984499,0.996299,0.99279,0.99926,0.997532,0.998612,0.99249,0.985909,0.99617,0.996502,0.993064,0.998173,0.99652,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
563,2,ari,1,0.99954,0.999727,0.999742,0.999884,0.999785,0.999261,0.999316,0.997939,0.999574,0.997817,0.997792,0.998902,0.998814,0.996938,0.997834,0.999365,0.999205,0.998538,0.998906,0.999296,0.999962,0.999987,0.999849,0.999965,0.999951,0.999992,0.999967,0.999973,0.999963,0.999886,0.999986,0.999979,0.999971,0.999987,0.999997,0.998651,0.99895,0.998568,0.998844,0.998897
564,1,jam,0,0.005551,0.005016,0.008876,0.057523,0.014266,0.013203,0.052073,0.026223,0.02588,0.064537,0.047783,0.0045,0.028233,0.02487,0.009712,0.090169,0.037276,0.230029,0.001626,0.252423,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
565,1,ati,1,0.999934,0.998641,0.999211,0.999779,0.999064,0.997206,0.996522,0.998597,0.991509,0.99255,0.996966,0.998462,0.998857,0.988348,0.996367,0.997026,0.997618,0.996683,0.995849,0.99677,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
566,3,rif,0,0.001835,0.001762,0.001178,0.000885,0.002144,0.005461,0.002383,0.00548,0.001892,0.008125,0.005816,0.000492,0.001758,0.000792,0.002264,0.000228,0.000393,0.000262,0.000391,0.000576,0.001143,4.3e-05,0.00042,0.00019,7e-05,0.00021,0.000812,2.7e-05,0.000172,1.7e-05,0.000362,0.00021,7e-05,5e-06,0.0,0.00154,0.000937,0.00155,0.000906,0.001148
567,2,min,0,0.000169,0.002811,0.000779,0.000851,0.001794,0.026627,0.021147,0.000687,0.000505,0.022719,0.007767,0.002868,0.000393,0.003489,0.003574,0.000144,0.000874,0.000809,0.00046,0.012472,0.234882,0.067403,0.034876,0.090942,0.069039,0.097259,0.059473,0.111936,0.031522,0.016059,0.233997,0.173862,0.076397,0.032154,0.024168,0.011602,0.228863,0.040716,0.003778,0.043952
568,1,sin,0,0.100482,0.138252,0.010073,0.758244,0.066769,0.049292,0.123585,0.17309,0.00673,0.070124,0.033365,0.014136,0.087046,0.144152,0.180568,0.015765,0.00528,0.003294,0.010277,0.025359,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
569,1,gah,1,0.99952,0.998602,0.999828,0.999781,0.999877,0.896784,0.99436,0.982375,0.940551,0.969532,0.943968,0.972132,0.978619,0.994537,0.988306,0.997509,0.99741,0.991641,0.996101,0.996958,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
570,2,ron,0,0.000873,0.002189,0.000407,0.004164,0.003801,0.002211,0.003764,0.007111,0.009604,0.004046,0.00172,0.001957,0.001936,0.002181,0.002412,0.000556,0.000734,0.000498,0.000588,0.000532,0.002669,0.003119,0.003959,0.00518,0.002479,0.004859,0.006459,0.002196,0.002518,0.002424,0.003712,0.004997,0.00284,0.002438,0.002466,0.002025,0.00128,0.001811,0.001696,0.002421
571,2,rom,0,0.439268,0.012677,0.012654,0.019586,0.133878,0.049217,0.045024,0.017487,0.011558,0.019323,0.123058,0.047284,0.131258,0.057839,0.008494,0.00214,0.011972,0.003322,0.001586,0.007197,0.103774,0.00839,0.052404,0.005334,0.148791,0.428068,0.356561,0.021014,0.009015,0.06423,0.342971,0.118458,0.020406,0.000559,0.009801,0.007191,0.055608,0.083073,0.068243,0.025577
572,2,din,0,0.000538,0.002015,0.002229,0.000634,0.000133,0.000369,0.001415,0.000481,8.6e-05,0.001161,0.00057,0.000901,0.000363,0.000635,0.000509,0.000618,0.00036,0.000477,0.000405,0.000472,0.004773,0.006317,0.015226,0.080367,0.023807,0.035331,0.043559,0.015681,0.023701,0.042664,0.040583,0.020636,0.011877,0.003959,0.022345,0.005384,0.002406,0.007772,0.00452,0.008756
573,3,jah,1,0.99991,0.999836,0.999327,0.999993,0.999947,0.999755,0.999621,0.999915,0.999699,0.999507,0.999824,0.999764,0.999952,0.999927,0.999895,0.999687,0.999619,0.999553,0.999663,0.999564,0.998064,0.999995,0.999506,0.998629,0.999842,0.997612,0.999403,0.999163,0.99618,0.999005,0.999649,0.999686,0.999079,0.993111,0.999966,0.998135,0.998934,0.998345,0.998909,0.998736
574,2,nto,0,0.000357,0.000113,0.000434,0.000198,0.000559,0.000223,0.000215,0.000184,0.00015,0.001505,0.001489,0.002133,0.002051,0.000697,0.001467,0.000281,0.00026,0.000369,0.000281,0.000314,0.000159,4.8e-05,0.000288,0.000271,0.000137,4.2e-05,4.8e-05,0.000111,4e-06,3.3e-05,0.000124,6.3e-05,0.000103,3e-06,1.1e-05,0.001379,0.000854,0.001457,0.000875,0.001057
575,2,yah,1,0.999968,0.999374,0.99969,0.999682,0.999226,0.998872,0.998142,0.995491,0.998469,0.997617,0.99924,0.999048,0.998956,0.999208,0.997368,0.999725,0.999138,0.998846,0.999655,0.999219,0.99999,0.999915,0.999164,0.998643,0.999865,0.99981,0.999888,0.99998,0.99837,0.998825,0.999959,0.999941,0.999716,0.99758,0.999728,0.99841,0.998954,0.998324,0.998861,0.998962
576,3,a'i,0,0.001434,0.019046,0.043413,0.00522,0.002637,0.002482,0.008756,0.003104,0.000611,0.008796,0.017692,0.003461,0.000819,0.002733,0.003232,0.00047,0.000969,0.001328,0.000898,0.002126,1.3e-05,1.6e-05,0.000252,2.7e-05,0.000229,3.2e-05,9e-06,5e-05,5.7e-05,5.5e-05,5e-06,1.3e-05,3.1e-05,2.6e-05,3e-06,0.001857,0.001418,0.0012,0.000881,0.001513
577,3,man,0,0.000852,0.001347,0.002563,0.084604,0.00586,0.000313,0.001997,0.000559,5.4e-05,0.001229,0.002126,0.002613,0.008112,0.001598,0.005019,0.000498,0.000623,0.000908,0.001099,0.023608,0.003201,0.011188,0.001156,0.122787,0.007954,0.012918,0.003478,0.011784,0.007165,0.025205,0.003898,0.004125,0.005955,0.001252,0.001278,0.054292,0.005581,0.007064,0.001998,0.039004
578,2,afa,1,0.94254,0.788275,0.988299,0.994524,0.979016,0.994204,0.984805,0.995915,0.997843,0.94089,0.977757,0.952736,0.980193,0.980906,0.994693,0.996418,0.997334,0.997157,0.99798,0.995613,0.587976,0.542792,0.566909,0.634653,0.620387,0.605326,0.604396,0.602184,0.633924,0.612521,0.634842,0.593309,0.602124,0.601285,0.622389,0.549982,0.556574,0.573195,0.51686,0.600849
579,2,ari,0,0.014079,0.000801,0.004465,0.008131,0.008719,0.017194,0.000814,0.00062,0.001049,0.063909,0.028366,0.004797,0.017322,0.019376,0.0227,0.001913,0.001117,0.011707,0.006079,0.025819,0.248863,0.000588,0.000901,0.012472,0.014543,0.033829,0.004032,0.074914,0.000161,0.010586,0.089144,0.001416,0.028954,0.000568,0.007665,0.005219,0.001389,0.186752,0.003783,0.011063
580,3,diq,0,0.054658,0.040074,0.153258,0.320943,0.02615,0.142942,0.269354,0.164359,0.088356,0.047447,0.300025,0.042541,0.15256,0.30189,0.296197,0.002516,0.007616,0.004944,0.004244,0.006764,0.018169,0.002863,0.029081,0.017879,0.004494,0.005216,0.002053,0.074695,0.004006,0.00406,0.000193,0.0019,0.012,0.011935,0.00769,0.001711,0.001352,0.067255,0.001272,0.010139
581,1,nto,0,0.003181,0.004045,0.003747,0.008199,0.003932,0.003025,0.006024,0.00128,0.003986,0.009834,0.004092,0.00475,0.010238,0.001827,0.00456,0.000133,0.000203,0.001474,0.000774,0.000508,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
582,1,adi,0,0.000473,0.001249,0.001127,0.002128,0.000735,0.005869,0.006177,0.003675,0.004363,0.006573,0.000699,0.001517,0.001749,0.001546,0.012239,0.001041,0.000708,0.000422,0.000809,0.002421,0.152689,0.017258,0.266015,0.210957,0.063074,0.049876,0.081668,0.046818,0.095314,0.0328,0.156633,0.376093,0.07402,0.032523,0.000698,0.001694,0.000962,0.001269,0.006638,0.030064
583,2,yib,0,0.000558,0.001861,0.000678,0.002066,0.000281,0.000845,0.000548,0.000151,0.00186,0.005509,0.000903,0.00225,0.00055,0.001154,0.000383,0.000546,0.000341,0.000536,0.000638,0.000469,0.000373,0.047571,0.000414,0.000864,0.003,0.000117,0.024318,0.000645,9.1e-05,0.00068,0.000392,0.014327,0.000302,0.00261,0.00111,0.001376,0.001323,0.0013,0.00087,0.001269
584,2,ail,0,0.000688,0.001046,0.000846,0.001008,0.004851,0.002362,0.001596,0.000785,0.000994,0.017057,0.006457,0.004612,0.000128,0.003943,0.001805,0.000878,0.000757,0.000882,0.000561,0.0015,0.000675,1.4e-05,0.000168,0.000104,0.000172,0.000124,1.7e-05,9.1e-05,2.3e-05,2.7e-05,0.000324,4.9e-05,2.8e-05,3e-06,4e-06,0.001121,0.000794,0.001331,0.000891,0.001096
585,1,din,0,0.00331,0.001283,0.014005,0.002228,0.04523,0.018508,0.01573,0.007758,0.004142,0.024157,0.006346,0.006935,0.003095,0.004574,0.021322,0.000225,0.000654,0.000311,0.00142,0.003303,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
586,2,boh,1,0.999849,0.989434,0.99402,0.999637,0.984048,0.989417,0.992968,0.998582,0.999058,0.994784,0.982237,0.989908,0.997274,0.991655,0.991313,0.996967,0.997221,0.996756,0.962789,0.997034,0.587976,0.542792,0.566909,0.634653,0.620387,0.605326,0.604396,0.602184,0.633924,0.612521,0.634842,0.593309,0.602124,0.601285,0.622389,0.549982,0.556574,0.573195,0.51686,0.600849
587,3,dah,1,0.999941,0.998722,0.999649,0.999949,0.999754,0.999646,0.999797,0.999626,0.999833,0.999734,0.999203,0.999408,0.999835,0.999641,0.999569,0.999758,0.999672,0.999422,0.999774,0.999672,0.996025,0.999847,0.99692,0.998225,0.999325,0.998334,0.998429,0.998028,0.998793,0.999481,0.999441,0.99947,0.999426,0.999778,0.99998,0.998076,0.998664,0.99773,0.998576,0.998246
588,1,dik,0,0.00379,0.049908,0.003188,0.088443,0.003219,0.007993,0.013275,0.007953,0.00155,0.00782,0.006948,0.012999,0.001889,0.013136,0.005306,0.00099,0.000756,0.000843,0.001002,0.029384,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
589,2,ina,1,0.999175,0.999331,0.998242,0.999308,0.996371,0.957811,0.97618,0.989006,0.990941,0.981467,0.997982,0.990302,0.990361,0.998118,0.997834,0.995638,0.995307,0.997175,0.999073,0.995321,0.99973,0.999835,0.998976,0.99895,0.999781,0.999929,0.999979,0.999978,0.999884,0.999316,0.999428,0.999945,0.999813,0.999913,0.999942,0.99859,0.998995,0.998026,0.998745,0.998964
590,1,tra,0,0.000374,0.004769,0.000226,0.000745,0.001708,0.005412,0.00564,0.00169,0.021858,0.001753,0.003355,0.003112,0.006611,0.001065,0.01014,0.004118,0.000794,0.000629,0.000408,0.015396,0.001837,0.000258,0.00043,0.000384,0.000858,0.001055,0.000824,0.001055,0.00034,0.00226,0.002051,0.001442,0.000775,0.000224,0.001672,0.001094,0.000815,0.001986,0.000862,0.001037
591,2,ika,0,0.010067,0.045501,0.076561,0.061237,0.029348,0.009179,0.035055,0.028235,0.008932,0.049165,0.008679,0.05712,0.022202,0.032386,0.016112,0.00053,0.002384,0.001878,0.002503,0.002837,0.002989,0.000534,0.000552,0.0001,0.003414,0.004939,0.012105,0.000108,0.000193,0.000221,0.000611,0.000684,0.000167,2.5e-05,0.000689,0.001922,0.000883,0.004729,0.00104,0.001274
592,2,weh,0,0.001079,0.009437,0.003822,0.00571,0.020966,0.059529,0.025012,0.011058,0.011209,0.030479,0.022871,0.036091,0.010526,0.002665,0.023536,0.000462,0.003305,0.002075,0.000455,0.003412,0.002137,0.000753,0.003586,0.001479,0.005186,0.003137,0.001683,0.000981,0.000544,0.00112,0.00158,0.002441,0.001225,0.000508,0.000958,0.003132,0.001365,0.002201,0.001508,0.003
593,2,nah,1,0.999402,0.995853,0.995246,0.998505,0.99611,0.996761,0.997076,0.999331,0.967788,0.997416,0.962381,0.995708,0.998929,0.997102,0.994129,0.999119,0.998844,0.994533,0.998083,0.996284,0.993959,0.994783,0.974893,0.891154,0.948131,0.980134,0.982798,0.996839,0.982238,0.980718,0.985762,0.98959,0.997671,0.9846,0.979208,0.957818,0.977748,0.997022,0.997704,0.996479
594,2,dzi,0,0.004112,0.015998,0.002663,0.005244,0.004505,0.000509,0.002167,0.001359,0.005254,0.006413,0.000752,0.00465,0.001995,0.00319,0.003097,0.000306,0.000558,0.001092,0.000546,0.000639,3.1e-05,2e-05,0.00054,0.000734,0.000206,9.3e-05,0.000224,6.7e-05,4.9e-05,0.000418,4.5e-05,0.00017,0.000313,0.000267,1.6e-05,0.00124,0.000768,0.001079,0.000837,0.001244
595,2,hah,1,0.964942,0.976801,0.953883,0.961483,0.889154,0.897897,0.968452,0.858384,0.684856,0.978357,0.968443,0.843921,0.87983,0.609467,0.984549,0.991518,0.985145,0.99661,0.669332,0.871327,0.96514,0.737576,0.833863,0.228587,0.990889,0.226587,0.236778,0.535854,0.847428,0.880602,0.226516,0.449471,0.225698,0.855995,0.98557,0.997315,0.965304,0.716961,0.00326,0.992615
596,1,din,0,4.2e-05,0.000916,0.001084,0.001211,0.002557,0.001552,0.013312,0.000703,0.001841,0.008769,0.000643,0.002283,0.000262,0.005033,0.003663,0.001711,0.001875,0.000741,0.001829,0.004753,0.009824,0.003923,0.001333,0.007077,0.02286,0.036436,0.012366,0.003413,0.014385,0.019768,0.068117,0.01241,0.002892,0.006478,0.021022,0.005198,0.001288,0.001421,0.00102,0.004901
597,2,nto,0,0.000269,0.000447,0.001007,0.000388,0.00068,0.000876,0.00033,0.000244,0.000377,0.002301,0.001622,0.002169,0.000819,0.001033,0.002072,0.000341,0.000219,0.000357,0.000274,0.0003,0.000945,0.0001,0.000589,0.000138,0.000275,0.000356,0.000329,0.000156,0.0001,0.000135,0.00111,0.000964,0.000242,1.2e-05,0.000169,0.001642,0.000863,0.001557,0.000888,0.001007
598,4,ari,0,0.001179,0.001375,0.016481,0.014036,0.000339,0.01137,0.001567,0.041902,0.002324,0.002083,0.010633,0.002459,0.011036,0.010304,0.010019,0.003008,0.01485,0.004704,0.019226,0.059792,0.00073,0.000102,0.002949,0.012994,0.001143,5.7e-05,1.3e-05,8.8e-05,7e-06,0.000148,6e-05,1.2e-05,0.000146,1e-06,2.6e-05,0.001598,0.001938,0.004028,0.000947,0.001764
599,3,ari,1,0.999162,0.999143,0.998537,0.999808,0.99971,0.999238,0.999409,0.999227,0.99898,0.999762,0.998573,0.999432,0.999407,0.999681,0.998879,0.999616,0.999537,0.999519,0.999554,0.999632,0.999872,0.999891,0.999884,0.999624,0.999642,0.999841,0.999879,0.999874,0.999911,0.999676,0.999936,0.999942,0.999936,0.999983,0.999935,0.998612,0.998983,0.99838,0.998811,0.998916
600,2,ido,0,0.00215,0.001293,0.000348,0.000647,0.000598,0.000684,0.001776,0.000182,0.000333,0.000404,0.000977,0.003135,0.00168,0.000985,0.002536,0.000287,0.000456,0.000311,0.000307,0.00041,0.001265,0.000212,0.018726,0.006011,0.006694,0.00605,0.00889,0.028532,0.005951,0.013614,0.005126,0.019719,0.016391,0.000459,0.004535,0.016732,0.00309,0.088614,0.010443,0.016177
601,2,udi,0,0.001458,0.004057,0.000179,0.003029,0.001231,0.000493,0.002689,0.000119,7.1e-05,0.001362,0.000224,0.001577,8.1e-05,0.001308,0.000528,0.000193,0.000347,0.000325,0.000348,0.000634,0.000177,0.42353,0.006153,0.00176,0.319364,0.000406,0.282687,0.006677,0.005579,0.015624,0.000345,0.094666,0.005598,0.031209,0.005106,0.030982,0.002182,0.00456,0.406145,0.001703
602,1,rno,0,0.000431,0.002754,0.003317,0.003406,0.001436,0.006687,0.024117,0.003139,0.005377,0.009235,0.00334,0.006809,0.005988,0.009689,0.006701,0.001024,0.001328,0.000964,0.004518,0.001187,0.347114,0.01634,0.019639,0.00513,0.01239,0.071635,0.062276,0.120606,0.017257,0.03335,0.110085,0.066013,0.058528,0.046172,0.066905,0.407021,0.000943,0.004799,0.000824,0.001356
603,2,ana,1,0.999063,0.996003,0.996703,0.998822,0.9972,0.997595,0.997235,0.996785,0.998889,0.99744,0.995077,0.991386,0.998763,0.995417,0.996955,0.999331,0.998928,0.997673,0.999343,0.996676,0.999167,0.998099,0.998887,0.998743,0.998924,0.997692,0.999184,0.998265,0.998474,0.998158,0.999303,0.9975,0.998299,0.998719,0.998635,0.998008,0.998297,0.997717,0.998074,0.998152
604,2,qih,0,0.000461,0.001475,0.000357,0.001922,0.002236,0.004051,0.005334,0.000638,0.002375,0.007966,0.002875,0.002203,0.000651,0.002963,0.005237,0.001829,0.00119,0.000857,0.000569,0.000789,0.001692,0.001236,0.000322,0.004447,0.000277,0.00135,0.003837,0.000161,0.000697,0.001251,0.001997,0.001947,0.000406,0.001034,0.000915,0.00158,0.001014,0.001528,0.000867,0.001243
605,1,iyo,0,4.2e-05,0.000323,0.000687,0.000646,0.008228,0.006737,0.008147,0.00224,0.020363,0.015652,0.003632,0.000991,0.002516,0.0014,0.004553,0.000427,0.000268,0.000286,0.000848,0.001619,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
606,2,nti,1,0.998598,0.996409,0.997525,0.99931,0.998087,0.991523,0.971483,0.977008,0.993739,0.994837,0.99762,0.997922,0.997847,0.993264,0.985056,0.998651,0.998888,0.998727,0.998256,0.998161,0.971443,0.99981,0.997215,0.973833,0.999144,0.989341,0.995308,0.99368,0.982951,0.991803,0.935845,0.998772,0.997474,0.999792,0.997536,0.998348,0.998826,0.99849,0.998764,0.997513
607,2,ari,1,0.999453,0.999584,0.999865,0.999446,0.999698,0.999461,0.999765,0.999736,0.998931,0.999525,0.999157,0.99943,0.999409,0.999106,0.999707,0.999505,0.999577,0.998862,0.999423,0.999123,0.999963,0.999996,0.999956,0.999944,0.999969,0.999995,0.999861,0.999997,0.999993,0.999986,0.999962,0.999884,0.999993,0.999998,0.999999,0.998698,0.999013,0.998486,0.998907,0.999047
608,2,uti,1,0.997815,0.988794,0.9956,0.970386,0.993202,0.985481,0.94588,0.957725,0.990947,0.989645,0.994214,0.996998,0.998859,0.978849,0.982066,0.999484,0.998245,0.999035,0.997277,0.997533,0.999883,0.998673,0.99761,0.999529,0.99722,0.999116,0.999823,0.999943,0.999888,0.998971,0.999356,0.999548,0.999886,0.999897,0.999667,0.998574,0.998735,0.998433,0.998891,0.996616
609,2,tri,1,0.998579,0.999613,0.999423,0.999608,0.999431,0.998045,0.999489,0.997681,0.996331,0.996557,0.998147,0.997354,0.997266,0.99776,0.998637,0.999326,0.999049,0.999073,0.999262,0.99951,0.99998,0.999939,0.999952,0.999565,0.99996,0.999978,0.999878,0.999965,0.999965,0.999863,0.999827,0.999613,0.99998,0.999972,0.99999,0.998551,0.998979,0.998534,0.998696,0.999037
610,1,aim,0,0.003784,0.0017,0.032102,0.006883,0.05088,0.024758,0.047522,0.0263,0.04997,0.081968,0.015963,0.048466,0.004849,0.010844,0.015148,0.169643,0.011876,0.129583,0.010126,0.049369,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
611,1,tun,1,0.943407,0.758866,0.963512,0.671935,0.990959,0.993471,0.98189,0.95489,0.84548,0.929552,0.963548,0.840279,0.936716,0.956939,0.882895,0.979462,0.985845,0.935283,0.896562,0.901728,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
612,2,ani,1,0.125114,0.915965,0.28407,0.94843,0.913749,0.855677,0.578211,0.320324,0.947524,0.333351,0.311257,0.774396,0.543971,0.567126,0.707532,0.076119,0.699014,0.06576,0.414461,0.821563,0.069357,0.949355,0.328647,0.272646,0.598216,0.157642,0.467338,0.489985,0.353493,0.197604,0.276104,0.442865,0.2227,0.24989,0.384319,0.720453,0.046987,0.375954,0.003754,0.089927
613,1,roh,1,0.73851,0.996905,0.841166,0.990932,0.959727,0.979221,0.997854,0.988506,0.950006,0.949337,0.981883,0.928861,0.987101,0.989562,0.982661,0.997878,0.997906,0.996131,0.999459,0.9862,0.995257,0.999916,0.99473,0.999291,0.998656,0.997478,0.996136,0.992482,0.998944,0.991382,0.997051,0.995778,0.986069,0.999282,0.999345,0.998485,0.998907,0.998234,0.998076,0.997485
614,2,leh,0,0.013252,0.010311,0.008343,0.037463,0.012203,0.077304,0.004786,0.018541,0.005823,0.017006,0.030034,0.011768,0.00679,0.019357,0.004805,0.00248,0.001722,0.003662,0.004583,0.002425,0.322964,0.263233,0.311738,0.245912,0.424203,0.337112,0.324774,0.505727,0.311121,0.209568,0.421088,0.439417,0.30238,0.482914,0.540398,0.19797,0.428242,0.424617,0.526415,0.230242
615,1,dah,1,0.888703,0.973329,0.811338,0.974012,0.985991,0.969232,0.969382,0.9908,0.974411,0.96608,0.93069,0.910349,0.977233,0.964315,0.951195,0.992194,0.982588,0.989495,0.835522,0.994197,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
616,1,nto,0,0.00101,0.002866,0.006217,0.000656,0.004881,0.001834,0.001231,0.000506,0.000934,0.000378,0.002262,0.002696,0.006018,0.000747,0.002393,0.000251,0.00022,0.000249,0.000307,0.000823,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
